This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 4 OP portfolios and 4 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. OP for June of year t is annual revenues minus cost of goods sold, interest expense,
and selling, general, and administrative expenses divided by book equity for the last fiscal year end in t-1.
Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
Firms with negative BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoOP LoINV,ME1 OP1 INV2,ME1 OP1 INV3,ME1 OP1 HiINV,ME1 OP2 LoINV,ME1 OP2 INV2,ME1 OP2 INV3,ME1 OP2 HiINV,ME1 OP3 LoINV,ME1 OP3 INV2,ME1 OP3 INV3,ME1 OP3 HiINV,ME1 OP4 LoINV,ME1 OP4 INV2,ME1 OP4 INV3,SMALL HiOP HiINV,BIG LoOP LoINV,ME2 OP1 INV2,ME2 OP1 INV3,ME2 OP1 HiINV,ME2 OP2 LoINV,ME2 OP2 INV2,ME2 OP2 INV3,ME2 OP2 HiINV,ME2 OP3 LoINV,ME2 OP3 INV2,ME2 OP3 INV3,ME2 OP3 HiINV,ME2 OP4 LoINV,ME2 OP4 INV2,ME2 OP4 INV3,BIG HiOP HiINV
,SMALL LoOP LoINV,ME1 OP1 INV2,ME1 OP1 INV3,ME1 OP1 HiINV,ME1 OP2 LoINV,ME1 OP2 INV2,ME1 OP2 INV3,ME1 OP2 HiINV,ME1 OP3 LoINV,ME1 OP3 INV2,ME1 OP3 INV3,ME1 OP3 HiINV,ME1 OP4 LoINV,ME1 OP4 INV2,ME1 OP4 INV3,SMALL HiOP HiINV,BIG LoOP LoINV,ME2 OP1 INV2,ME2 OP1 INV3,ME2 OP1 HiINV,ME2 OP2 LoINV,ME2 OP2 INV2,ME2 OP2 INV3,ME2 OP2 HiINV,ME2 OP3 LoINV,ME2 OP3 INV2,ME2 OP3 INV3,ME2 OP3 HiINV,ME2 OP4 LoINV,ME2 OP4 INV2,ME2 OP4 INV3,BIG HiOP HiINV
199007      ,109       ,32       ,25       ,28       ,33       ,80       ,26       ,50       ,27       ,41       ,66       ,56       ,13       ,39       ,79       ,61        ,9       ,10       ,10       ,19       ,10       ,13        ,9       ,16       ,13       ,13       ,11       ,11       ,16       ,13       ,16        ,5
199008      ,107       ,31       ,25       ,28       ,32       ,79       ,26       ,50       ,26       ,41       ,66       ,56       ,13       ,39       ,78       ,61        ,9       ,10       ,10       ,19       ,10       ,13        ,9       ,16       ,13       ,13       ,11       ,11       ,16       ,13       ,16        ,5
199009      ,107       ,31       ,25       ,28       ,32       ,79       ,26       ,50       ,26       ,41       ,66       ,56       ,13       ,39       ,78       ,61        ,9       ,10       ,10       ,19       ,10       ,13        ,9       ,15       ,13       ,13       ,11       ,11       ,16       ,13       ,16        ,5
199010      ,106       ,31       ,24       ,28       ,32       ,79       ,26       ,50       ,26       ,41       ,66       ,54       ,13       ,39       ,78       ,59        ,9       ,10       ,10       ,19       ,10       ,13        ,9       ,15       ,13       ,13       ,11       ,11       ,16       ,13       ,16        ,5
199011      ,100       ,28       ,24       ,28       ,31       ,78       ,25       ,49       ,25       ,39       ,65       ,53       ,13       ,38       ,78       ,59        ,9       ,10       ,10       ,19       ,10       ,13        ,9       ,14       ,13       ,13       ,11       ,11       ,15       ,13       ,16        ,5
199012      ,100       ,27       ,24       ,27       ,31       ,78       ,25       ,47       ,25       ,39       ,64       ,53       ,13       ,37       ,77       ,59        ,9       ,10       ,10       ,19        ,9       ,13        ,9       ,14       ,13       ,13       ,11       ,11       ,15       ,13       ,16        ,5
199101       ,99       ,27       ,24       ,27       ,31       ,78       ,25       ,47       ,25       ,38       ,64       ,53       ,13       ,37       ,77       ,58        ,9       ,10       ,10       ,19        ,9       ,13        ,9       ,14       ,13       ,13       ,11       ,11       ,15       ,13       ,16        ,5
199102       ,98       ,27       ,24       ,27       ,31       ,77       ,25       ,46       ,25       ,38       ,63       ,53       ,13       ,37       ,77       ,56        ,9       ,10       ,10       ,19        ,8       ,13        ,9       ,14       ,13       ,13       ,11       ,11       ,14       ,13       ,16        ,5
199103       ,97       ,27       ,24       ,26       ,31       ,76       ,25       ,45       ,25       ,38       ,62       ,53       ,13       ,37       ,77       ,56        ,9       ,10       ,10       ,19        ,8       ,13        ,9       ,14       ,13       ,13       ,11       ,10       ,14       ,13       ,16        ,5
199104       ,96       ,27       ,24       ,26       ,29       ,74       ,25       ,45       ,25       ,38       ,62       ,52       ,13       ,37       ,77       ,55        ,9       ,10       ,10       ,19        ,8       ,13        ,9       ,14       ,13       ,13       ,11       ,10       ,14       ,13       ,16        ,5
199105       ,96       ,26       ,23       ,26       ,29       ,74       ,25       ,44       ,24       ,38       ,61       ,50       ,13       ,37       ,77       ,55        ,8       ,10       ,10       ,19        ,8       ,13        ,9       ,14       ,13       ,13       ,11       ,10       ,14       ,13       ,16        ,5
199106       ,94       ,26       ,23       ,26       ,29       ,73       ,25       ,44       ,24       ,38       ,61       ,49       ,13       ,37       ,77       ,54        ,8       ,10       ,10       ,18        ,8       ,13        ,9       ,14       ,13       ,12       ,11       ,10       ,14       ,13       ,16        ,5
199107       ,92       ,45       ,21       ,33       ,29       ,57       ,41       ,49       ,13       ,41       ,49       ,34       ,20       ,27       ,58       ,49       ,13       ,11        ,5       ,14       ,14       ,12       ,11       ,13        ,9        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199108       ,91       ,45       ,21       ,33       ,29       ,57       ,40       ,49       ,13       ,39       ,49       ,34       ,20       ,27       ,57       ,48       ,13       ,11        ,5       ,14       ,14       ,12       ,11       ,13        ,9        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199109       ,91       ,44       ,21       ,33       ,29       ,57       ,40       ,49       ,13       ,38       ,49       ,34       ,20       ,27       ,57       ,48       ,13       ,11        ,5       ,14       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199110       ,86       ,41       ,18       ,31       ,28       ,56       ,37       ,48       ,13       ,37       ,49       ,34       ,20       ,27       ,57       ,46       ,13       ,11        ,5       ,14       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199111       ,84       ,41       ,17       ,28       ,27       ,56       ,37       ,47       ,12       ,36       ,49       ,32       ,19       ,27       ,57       ,46       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199112       ,82       ,41       ,16       ,28       ,27       ,55       ,37       ,47       ,12       ,36       ,49       ,32       ,19       ,27       ,57       ,46       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199201       ,82       ,41       ,15       ,28       ,27       ,55       ,37       ,47       ,12       ,36       ,49       ,32       ,19       ,27       ,57       ,46       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199202       ,79       ,41       ,15       ,28       ,27       ,55       ,37       ,47       ,12       ,36       ,49       ,32       ,19       ,27       ,57       ,45       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199203       ,79       ,41       ,15       ,28       ,27       ,54       ,36       ,47       ,12       ,36       ,48       ,32       ,19       ,26       ,56       ,45       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199204       ,77       ,41       ,15       ,27       ,26       ,54       ,36       ,47       ,12       ,36       ,48       ,32       ,19       ,26       ,56       ,45       ,13       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199205       ,77       ,40       ,15       ,27       ,26       ,53       ,36       ,47       ,12       ,36       ,47       ,32       ,19       ,26       ,56       ,44       ,12       ,11        ,5       ,13       ,14       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199206       ,76       ,40       ,15       ,26       ,26       ,53       ,35       ,47       ,12       ,36       ,47       ,32       ,18       ,26       ,54       ,44       ,12       ,11        ,5       ,13       ,13       ,12       ,11       ,13        ,8        ,9       ,18       ,14       ,12       ,19       ,13        ,7
199207      ,121       ,41       ,26       ,32       ,34       ,72       ,55       ,46       ,14       ,57       ,68       ,67       ,15       ,43       ,64       ,58       ,18       ,16        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199208      ,120       ,41       ,26       ,32       ,34       ,71       ,55       ,46       ,14       ,57       ,68       ,67       ,15       ,43       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199209      ,119       ,41       ,26       ,32       ,34       ,71       ,55       ,46       ,14       ,57       ,67       ,67       ,15       ,43       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199210      ,118       ,41       ,26       ,31       ,34       ,71       ,53       ,46       ,14       ,57       ,67       ,67       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199211      ,116       ,40       ,24       ,31       ,34       ,71       ,53       ,46       ,14       ,57       ,66       ,67       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199212      ,116       ,39       ,24       ,30       ,34       ,71       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199301      ,116       ,39       ,23       ,30       ,34       ,70       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199302      ,116       ,39       ,23       ,30       ,34       ,70       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199303      ,116       ,39       ,23       ,30       ,34       ,70       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199304      ,116       ,39       ,23       ,30       ,34       ,70       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199305      ,116       ,39       ,23       ,30       ,34       ,70       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199306      ,116       ,39       ,21       ,30       ,34       ,69       ,52       ,46       ,14       ,57       ,66       ,66       ,15       ,42       ,63       ,58       ,18       ,15        ,8       ,14       ,15       ,13       ,12       ,21       ,15       ,14       ,13       ,17       ,11       ,15       ,23        ,7
199307      ,113       ,39       ,26       ,62       ,39       ,81       ,55       ,52       ,31       ,68       ,76       ,56       ,20       ,45       ,68       ,55       ,14       ,18       ,12       ,27       ,16       ,19       ,20       ,18       ,20       ,18       ,20       ,15       ,25       ,18       ,18       ,13
199308      ,111       ,39       ,26       ,62       ,39       ,81       ,54       ,52       ,31       ,68       ,76       ,56       ,20       ,45       ,68       ,55       ,14       ,18       ,12       ,27       ,16       ,19       ,20       ,18       ,20       ,18       ,20       ,15       ,25       ,18       ,18       ,13
199309      ,107       ,39       ,26       ,62       ,39       ,80       ,54       ,52       ,31       ,68       ,75       ,56       ,20       ,45       ,68       ,55       ,14       ,18       ,12       ,27       ,16       ,19       ,20       ,18       ,20       ,18       ,20       ,15       ,25       ,18       ,18       ,13
199310      ,107       ,39       ,26       ,62       ,39       ,80       ,54       ,52       ,31       ,68       ,75       ,56       ,20       ,45       ,68       ,55       ,14       ,18       ,12       ,27       ,16       ,19       ,20       ,18       ,20       ,18       ,20       ,15       ,25       ,18       ,18       ,13
199311      ,107       ,39       ,26       ,62       ,39       ,80       ,54       ,52       ,31       ,67       ,75       ,56       ,20       ,45       ,68       ,54       ,14       ,18       ,12       ,27       ,16       ,19       ,20       ,18       ,20       ,18       ,20       ,15       ,25       ,18       ,18       ,13
199312      ,105       ,39       ,26       ,61       ,39       ,79       ,53       ,52       ,31       ,67       ,73       ,56       ,20       ,45       ,68       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199401      ,105       ,39       ,26       ,61       ,39       ,79       ,53       ,52       ,31       ,67       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199402      ,104       ,39       ,26       ,61       ,39       ,77       ,53       ,52       ,31       ,67       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199403      ,104       ,38       ,26       ,61       ,39       ,77       ,53       ,52       ,31       ,67       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199404      ,104       ,38       ,26       ,61       ,39       ,77       ,53       ,52       ,31       ,67       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199405      ,104       ,37       ,26       ,60       ,39       ,77       ,53       ,52       ,31       ,66       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199406      ,104       ,37       ,26       ,60       ,39       ,77       ,53       ,52       ,31       ,66       ,73       ,56       ,20       ,45       ,67       ,54       ,14       ,18       ,12       ,26       ,16       ,19       ,20       ,18       ,20       ,17       ,20       ,15       ,25       ,18       ,18       ,13
199407      ,115       ,50       ,33       ,81       ,59       ,72       ,65       ,59       ,29       ,92       ,91       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,21       ,20       ,20       ,28       ,17       ,16       ,18       ,23       ,23       ,13
199408      ,115       ,50       ,33       ,81       ,59       ,72       ,65       ,59       ,29       ,92       ,91       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,21       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,13
199409      ,115       ,50       ,33       ,81       ,59       ,72       ,65       ,59       ,29       ,92       ,91       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,21       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,13
199410      ,115       ,50       ,33       ,81       ,59       ,72       ,64       ,59       ,29       ,91       ,91       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,13
199411      ,115       ,49       ,33       ,81       ,58       ,72       ,64       ,58       ,28       ,90       ,90       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,13
199412      ,114       ,49       ,33       ,81       ,58       ,71       ,64       ,58       ,28       ,90       ,90       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,13
199501      ,114       ,49       ,33       ,81       ,58       ,71       ,64       ,58       ,28       ,89       ,90       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199502      ,114       ,49       ,33       ,81       ,57       ,71       ,64       ,58       ,28       ,88       ,90       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199503      ,113       ,49       ,33       ,80       ,57       ,71       ,64       ,58       ,28       ,88       ,88       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199504      ,112       ,48       ,33       ,80       ,56       ,71       ,64       ,58       ,28       ,88       ,88       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199505      ,112       ,47       ,33       ,80       ,53       ,71       ,64       ,58       ,28       ,88       ,88       ,54       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199506      ,112       ,47       ,33       ,80       ,53       ,71       ,63       ,58       ,28       ,88       ,88       ,53       ,31       ,51       ,74       ,63       ,16       ,13       ,19       ,32       ,26       ,17       ,20       ,20       ,20       ,27       ,17       ,16       ,18       ,23       ,23       ,12
199507      ,109       ,45       ,49       ,99       ,77       ,77       ,71       ,64       ,65       ,87       ,82       ,64       ,35       ,91       ,96       ,72       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199508      ,109       ,45       ,49       ,99       ,74       ,77       ,71       ,64       ,65       ,87       ,82       ,64       ,35       ,91       ,94       ,72       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199509      ,109       ,45       ,49       ,98       ,74       ,77       ,71       ,64       ,65       ,86       ,82       ,64       ,34       ,91       ,94       ,70       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199510      ,109       ,45       ,49       ,98       ,74       ,77       ,70       ,64       ,65       ,86       ,82       ,64       ,34       ,91       ,93       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199511      ,108       ,45       ,49       ,98       ,74       ,77       ,70       ,64       ,65       ,85       ,82       ,64       ,34       ,91       ,93       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199512      ,108       ,45       ,49       ,98       ,74       ,77       ,70       ,63       ,65       ,84       ,82       ,63       ,34       ,91       ,93       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,26       ,25       ,15       ,12       ,18       ,18       ,21       ,18
199601      ,108       ,45       ,49       ,98       ,74       ,77       ,70       ,63       ,65       ,84       ,82       ,63       ,34       ,90       ,93       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,25       ,25       ,15       ,12       ,18       ,18       ,20       ,18
199602      ,108       ,45       ,49       ,98       ,73       ,77       ,69       ,63       ,65       ,84       ,82       ,63       ,34       ,88       ,93       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,25       ,25       ,15       ,12       ,18       ,18       ,20       ,18
199603      ,108       ,45       ,49       ,98       ,73       ,77       ,69       ,63       ,64       ,84       ,82       ,63       ,34       ,88       ,92       ,69       ,13       ,17       ,16       ,29       ,19       ,16       ,25       ,17       ,25       ,25       ,15       ,12       ,18       ,17       ,20       ,18
199604      ,107       ,45       ,49       ,98       ,73       ,77       ,69       ,63       ,64       ,83       ,82       ,63       ,34       ,88       ,92       ,68       ,13       ,17       ,16       ,29       ,18       ,16       ,25       ,17       ,25       ,25       ,15       ,12       ,18       ,17       ,20       ,18
199605      ,107       ,45       ,49       ,98       ,73       ,77       ,69       ,63       ,64       ,83       ,81       ,63       ,34       ,88       ,92       ,68       ,13       ,17       ,16       ,29       ,18       ,16       ,24       ,17       ,25       ,25       ,15       ,12       ,18       ,17       ,20       ,18
199606      ,107       ,45       ,49       ,97       ,73       ,77       ,69       ,62       ,64       ,83       ,81       ,63       ,34       ,88       ,91       ,66       ,13       ,17       ,16       ,29       ,18       ,16       ,24       ,17       ,25       ,25       ,15       ,12       ,18       ,17       ,20       ,18
199607      ,168       ,45       ,39       ,81       ,84      ,110       ,65       ,63       ,40      ,109       ,95       ,85       ,21       ,68      ,128       ,92       ,30       ,28        ,7       ,20       ,20       ,20       ,19       ,19       ,14       ,21       ,26       ,23       ,17       ,14       ,30       ,21
199608      ,168       ,45       ,39       ,79       ,82      ,110       ,65       ,63       ,40      ,107       ,95       ,84       ,21       ,68      ,128       ,92       ,30       ,28        ,7       ,20       ,20       ,20       ,19       ,19       ,14       ,21       ,26       ,23       ,17       ,14       ,30       ,21
