This file was created by CMPT_ME_PRIOR_RETS_DAILY using the 201509 CRSP database.  It
contains a momentum factor, constructed from six value-weight portfolios formed
19731115,   0.83
19731116,   1.99
19731119,  -2.08
19731120,  -0.94
19731121,   1.64
19731123,  -0.01
19731126,  -2.29
19731127,   0.56
19731128,   2.67
19731129,  -0.14
19731130,  -1.35
19731203,  -1.40
19731204,  -0.15
19731205,  -1.53
19731206,   2.80
19731207,   3.26
19731210,   1.27
19731211,  -0.66
19731212,  -1.04
19731213,  -1.03
19731214,   1.43
19731217,  -0.48
19731218,   0.99
19731219,   0.59
19731220,  -0.20
19731221,  -0.22
19731224,  -0.49
19731226,   1.11
19731227,   1.25
19731228,  -0.32
19731231,   0.91
19740102,   0.49
19740103,   0.08
19740104,  -0.20
19740107,  -0.44
19740108,   1.32
19740109,   1.75
19740110,   0.76
19740111,   0.69
19740114,   0.14
19740115,   0.06
19740116,   0.31
19740117,   0.92
19740118,   0.41
19740121,   0.28
19740122,   0.26
19740123,  -0.27
19740124,   0.30
19740125,   0.21
19740128,   0.29
19740129,   0.40
19740130,   0.09
19740131,   0.22
19740201,   0.43
19740204,   0.49
19740205,  -0.04
19740206,  -0.17
19740207,  -0.24
19740208,   0.21
19740211,  -0.28
19740212,   0.10
19740213,   0.03
19740214,   0.01
19740215,   0.93
19740219,   0.76
19740220,   0.40
19740221,   0.47
19740222,  -0.22
19740225,  -0.13
19740226,   0.25
19740227,   0.54
19740228,   0.35
19740301,   0.01
19740304,  -0.22
19740305,   0.49
19740306,   0.07
19740307,   0.69
19740308,  -0.05
19740311,  -0.03
19740312,   0.42
19740313,  -0.04
19740314,   0.11
19740315,   0.39
19740318,   1.14
19740319,   0.55
19740320,   0.05
19740321,   0.41
19740322,   0.17
19740325,   0.02
19740326,  -0.04
19740327,   0.31
19740328,   0.46
19740329,   0.35
19740401,   0.23
19740402,  -0.13
19740403,   0.08
19740404,  -0.10
19740405,  -0.03
19740408,  -0.07
19740409,   0.41
19740410,   0.31
19740411,   0.04
19740415,  -0.11
19740416,   1.04
19740417,   0.52
19740418,   0.21
19740419,   0.35
19740422,  -0.12
19740423,  -0.43
19740424,  -0.49
19740425,   0.04
19740426,   0.31
19740429,   0.06
19740430,  -0.08
19740501,   0.28
19740502,   0.70
19740503,  -0.15
19740506,  -0.13
19740507,  -0.58
19740508,  -0.45
19740509,  -0.29
19740510,   0.04
19740513,  -0.02
19740514,  -0.22
19740515,   0.20
19740516,   0.40
19740517,  -0.45
19740520,  -0.04
19740521,  -0.29
19740522,  -0.53
19740523,  -0.19
19740524,   0.89
19740528,   0.31
19740529,  -0.05
19740530,   0.87
19740531,   0.27
19740603,   1.04
19740604,   1.41
19740605,   0.55
19740606,   0.55
19740607,   0.54
19740610,   0.20
19740611,   0.34
19740612,   0.00
19740613,   0.00
19740614,   0.48
19740617,   0.19
19740618,  -0.01
19740619,   0.20
19740620,  -0.17
19740621,   0.24
19740624,   0.13
19740625,   0.38
19740626,   0.08
19740627,  -0.33
19740628,   0.32
19740701,   0.08
19740702,  -0.84
19740703,   1.00
19740705,   0.52
19740708,  -1.43
19740709,   0.86
19740710,  -0.83
19740711,   1.01
19740712,   4.27
19740715,   0.98
19740716,  -0.06
19740717,   1.10
19740718,   0.20
19740719,   0.02
19740722,   0.21
19740723,   0.11
19740724,  -0.17
19740725,  -0.19
19740726,   0.02
19740729,   0.01
19740730,   0.15
19740731,  -0.50
19740801,   0.00
19740802,   0.12
19740805,   0.16
19740806,   0.46
19740807,   0.40
19740808,   0.90
19740809,  -0.23
19740812,  -0.10
19740813,  -0.27
19740814,  -0.19
19740815,   0.35
19740816,   0.12
19740819,  -0.18
19740820,   0.65
19740821,  -0.85
19740822,  -0.80
19740823,  -0.83
19740826,   1.05
19740827,  -0.11
19740828,   0.82
19740829,   0.29
19740830,   1.99
19740903,   0.71
19740904,  -0.60
19740905,   1.96
19740906,   1.21
19740909,  -0.89
19740910,  -0.57
19740911,  -0.23
19740912,  -0.69
19740913,   0.12
19740916,   2.15
19740917,   1.74
19740918,   0.83
19740919,   2.20
19740920,   1.26
19740923,   0.18
19740924,   0.59
19740925,   0.25
19740926,   0.26
19740927,  -0.26
19740930,   0.49
19741001,   0.88
19741002,   0.06
19741003,  -0.24
19741004,   0.45
19741007,   1.80
19741008,   0.43
19741009,   0.85
19741010,   0.97
19741011,   1.40
19741014,   0.60
19741015,   1.40
19741016,  -0.56
19741017,  -0.02
19741018,  -0.09
19741021,   0.52
19741022,   0.23
19741023,   0.99
19741024,   0.82
19741025,  -0.11
19741028,  -0.48
19741029,  -0.35
19741030,  -0.73
19741031,   0.24
19741101,   0.25
19741104,   1.13
19741105,  -0.75
19741106,   1.32
19741107,  -0.38
19741108,   0.65
19741111,   0.41
19741112,   1.01
19741113,   0.73
19741114,   0.38
19741115,   0.19
19741118,   0.83
19741119,   0.31
19741120,   0.05
19741121,   0.78
19741122,  -0.03
19741125,   0.19
19741126,  -0.20
19741127,   0.24
19741129,   0.14
19741202,   0.00
19741203,   0.03
19741204,  -0.04
19741205,  -0.67
19741206,  -0.10
19741209,   0.51
19741210,   1.26
19741211,   0.61
19741212,   0.11
19741213,  -0.37
19741216,  -0.38
19741217,  -0.01
19741218,   0.16
19741219,   0.31
19741220,   0.26
19741223,   0.35
19741224,   1.14
19741226,   0.76
19741227,   0.28
19741230,   0.15
19741231,   2.29
19750102,   2.51
19750103,   0.06
19750106,  -0.13
19750107,   0.80
19750108,   0.07
19750109,  -0.08
19750110,  -0.17
19750113,  -0.54
19750114,   0.65
19750115,   0.47
19750116,  -0.15
19750117,   0.66
19750120,   0.65
19750121,   0.42
19750122,   0.31
19750123,   0.13
19750124,  -0.42
19750127,  -0.55
19750128,  -0.12
19750129,   0.23
19750130,   0.56
19750131,  -0.32
19750203,  -0.48
19750204,   1.36
19750205,   0.15
19750206,   0.53
19750207,   0.84
19750210,   0.44
19750211,   0.02
19750212,  -1.24
19750213,  -0.38
19750214,  -0.21
19750218,   0.65
19750219,  -0.30
19750220,   0.05
19750221,   0.07
19750224,   0.76
19750225,   1.19
19750226,   0.02
19750227,   0.25
19750228,  -0.34
19750303,  -0.58
19750304,   0.69
19750305,   0.20
19750306,  -0.33
19750307,  -0.15
19750310,  -0.43
19750311,   0.90
19750312,   1.07
19750313,  -0.13
19750314,  -0.16
19750317,  -0.56
19750318,   1.52
19750319,   0.72
19750320,  -0.40
19750321,   0.06
19750324,   1.47
19750325,   0.01
19750326,  -0.68
19750327,  -0.17
19750331,   0.46
19750401,   0.54
19750402,  -0.02
19750403,  -0.28
19750404,  -0.21
19750407,   0.11
19750408,   0.29
19750409,   0.34
19750410,   0.21
19750411,  -0.64
19750414,  -0.61
19750415,  -0.25
19750416,  -0.30
19750417,   0.21
19750418,   0.14
19750421,  -0.37
19750422,   0.98
19750423,   0.72
19750424,  -0.11
19750425,  -0.59
19750428,  -0.07
19750429,   0.64
19750430,  -0.53
19750501,  -0.32
19750502,   0.11
19750505,  -0.52
19750506,   1.71
19750507,   0.00
19750508,  -0.06
19750509,   0.22
19750512,   0.67
19750513,   0.35
19750514,   0.42
19750515,   0.91
19750516,   0.22
19750519,   0.00
19750520,   0.14
19750521,   0.17
19750522,   0.02
19750523,  -0.65
19750527,  -0.21
19750528,   0.13
19750529,  -0.35
19750530,  -0.28
19750602,   0.09
19750603,  -0.15
19750604,  -0.43
19750605,  -0.08
19750606,  -0.04
19750609,   0.59
19750610,   0.41
19750611,   0.10
19750612,   0.25
19750613,  -0.08
19750616,   0.07
19750617,   0.43
19750618,   0.22
19750619,   0.12
19750620,   0.11
19750623,   0.16
19750624,   0.28
19750625,   0.17
19750626,   0.15
19750627,   0.28
19750630,   0.08
19750701,   0.50
19750702,   0.35
19750703,  -0.27
19750707,  -0.06
19750708,  -0.08
19750709,  -0.39
19750710,   0.19
19750711,  -0.28
19750714,  -0.48
19750715,  -0.65
19750716,   0.95
19750717,   0.19
19750718,  -0.26
19750721,   0.23
19750722,   0.67
19750723,   0.47
19750724,   0.45
19750725,   0.04
19750728,   0.14
19750729,   0.17
19750730,   0.28
19750731,   0.32
19750801,  -0.39
19750804,  -0.45
19750805,  -0.20
19750806,   0.43
19750807,   0.15
19750808,  -0.30
19750811,   0.24
19750812,   1.09
19750813,  -0.69
19750814,  -0.37
19750815,   0.54
19750818,  -0.15
19750819,  -1.12
19750820,  -0.37
19750821,   0.90
19750822,   1.83
19750825,   1.03
19750826,  -0.25
19750827,   0.49
19750828,   1.57
19750829,   0.76
19750902,  -0.11
19750903,   0.09
19750904,  -0.12
19750905,  -0.08
19750908,  -0.26
19750909,   0.40
19750910,   0.64
19750911,   0.39
19750912,   0.28
19750915,   0.00
19750916,   0.03
19750917,   0.08
19750918,   0.37
19750919,   0.58
19750922,   0.48
19750923,  -0.72
19750924,   0.10
19750925,  -0.16
19750926,  -0.09
19750929,   0.11
19750930,   0.22
19751001,   0.22
19751002,   0.33
19751003,   0.77
19751006,  -0.10
19751007,  -0.06
19751008,  -0.64
19751009,   0.24
19751010,   0.09
19751013,  -0.42
19751014,   0.74
19751015,   0.11
19751016,   0.13
19751017,   0.26
19751020,  -0.38
19751021,  -0.27
19751022,   0.02
19751023,   0.07
19751024,   0.76
19751027,  -0.20
19751028,  -0.60
19751029,   0.58
19751030,  -0.20
19751031,  -0.12
19751103,  -0.16
19751104,   0.15
19751105,  -0.67
19751106,  -0.73
19751107,  -0.51
19751110,   0.13
19751111,  -0.12
19751112,   0.21
19751113,   0.58
19751114,  -0.11
19751117,  -0.22
19751118,  -0.09
19751119,   0.10
19751120,   0.08
19751121,   0.26
19751124,   0.10
19751125,   0.44
19751126,   0.39
19751128,   0.13
19751201,   0.19
19751202,   0.44
19751203,   0.77
19751204,   0.67
19751205,   0.20
19751208,   0.03
19751209,  -0.09
19751210,   0.62
19751211,   0.00
19751212,   0.22
19751215,  -0.03
19751216,   1.16
19751217,   0.85
19751218,   0.40
19751219,   0.29
19751222,   0.10
19751223,   0.70
19751224,   0.51
19751226,   0.32
19751229,   0.08
19751230,   0.03
19751231,   0.78
19760102,   0.07
19760105,   0.04
19760106,   0.36
19760107,   0.93
19760108,   0.27
19760109,   0.25
19760112,  -0.43
19760113,   1.11
19760114,  -1.10
19760115,   0.31
19760116,  -0.25
19760119,  -0.72
19760120,  -0.27
19760121,   0.08
19760122,  -0.30
19760123,  -0.65
19760126,   0.34
19760127,   0.45
19760128,   0.74
19760129,  -0.74
19760130,   0.28
19760202,   0.05
19760203,  -0.37
19760204,   0.01
19760205,   1.49
19760206,   0.91
19760209,  -0.59
19760210,  -0.63
19760211,  -0.14
19760212,   0.22
19760213,  -0.15
19760217,   0.14
19760218,  -0.42
19760219,  -0.78
19760220,  -0.21
19760223,  -0.10
19760224,  -0.48
19760225,  -0.17
19760226,   1.42
19760227,   0.83
19760301,  -0.28
19760302,  -0.63
19760303,   0.11
19760304,   0.43
19760305,   0.06
19760308,  -0.03
19760309,   0.41
19760310,  -0.02
19760311,  -0.09
19760312,   0.71
19760315,   0.43
19760316,   0.16
19760317,   0.12
19760318,   0.40
19760319,   0.07
19760322,   0.18
19760323,   0.56
19760324,   0.15
19760325,   0.07
19760326,  -0.02
19760329,  -0.04
19760330,   0.02
19760331,  -0.04
19760401,   0.17
19760402,   0.00
19760405,   0.47
19760406,   0.30
19760407,   0.17
19760408,   0.02
19760409,  -0.21
19760412,   0.11
19760413,   0.07
19760414,  -0.06
19760415,   0.22
19760419,   0.44
19760420,   1.14
19760421,   0.51
19760422,   0.19
19760423,  -0.01
19760426,   0.26
19760427,  -0.08
19760428,   0.18
19760429,  -0.18
19760430,  -0.17
19760503,  -0.13
19760504,   0.44
19760505,  -0.46
19760506,  -0.05
19760507,   0.28
19760510,   0.38
19760511,   0.10
19760512,  -0.21
19760513,   0.07
19760514,  -0.15
19760517,  -0.10
19760518,  -0.17
19760519,  -0.25
19760520,  -0.05
19760521,  -0.03
19760524,   0.21
19760525,   0.17
19760526,  -0.10
19760527,   0.01
19760528,   0.09
19760601,  -0.01
19760602,  -0.40
19760603,  -0.25
19760604,  -0.19
19760607,  -0.18
19760608,   0.27
19760609,  -0.09
19760610,   0.38
19760611,   0.92
19760614,   0.59
19760615,   0.39
19760616,   0.01
19760617,   0.06
19760618,   0.47
19760621,   0.26
19760622,   0.32
19760623,  -0.04
19760624,  -0.51
19760625,   0.00
19760628,   0.12
19760629,  -0.22
19760630,   0.08
19760701,   0.00
19760702,  -0.02
19760706,   0.03
19760707,   0.04
19760708,   0.12
19760709,  -0.18
19760712,  -0.38
19760713,   0.41
19760714,  -0.22
19760715,   0.16
19760716,   0.35
19760719,   0.05
19760720,   0.40
19760721,   0.15
19760722,   0.16
19760723,   0.18
19760726,   0.11
19760727,   0.01
19760728,   0.00
19760729,  -0.01
19760730,   0.09
19760802,  -0.19
19760803,   0.19
19760804,   0.15
19760805,   0.18
19760806,   0.02
19760809,  -0.12
19760810,   0.60
19760811,  -0.25
19760812,  -0.11
19760813,   0.10
19760816,  -0.28
19760817,  -0.01
19760818,  -0.19
19760819,   0.00
19760820,  -0.09
19760823,  -0.18
19760824,  -0.29
19760825,   0.48
19760826,  -0.08
19760827,   0.26
19760830,   0.10
19760831,   0.52
19760901,   0.75
19760902,   0.40
19760903,   0.18
19760907,   0.14
19760908,   0.15
19760909,  -0.08
19760910,  -0.11
19760913,   0.32
19760914,  -0.18
19760915,  -0.10
19760916,   0.14
19760917,   0.10
19760920,  -0.16
19760921,  -0.22
19760922,   0.41
19760923,   0.21
19760924,   0.03
19760927,  -0.31
19760928,   0.37
19760929,   0.28
19760930,   0.07
19761001,   0.03
19761004,  -0.09
19761005,  -0.16
19761006,   0.00
19761007,   0.22
19761008,  -0.18
19761011,  -0.06
19761012,   0.30
19761013,   0.70
19761014,  -0.25
19761015,   0.24
19761018,   0.57
19761019,  -0.03
19761020,   0.16
19761021,  -0.16
19761022,  -0.09
19761025,   0.33
19761026,   0.83
19761027,   0.37
19761028,  -0.09
19761029,   0.25
19761101,   0.33
19761103,  -0.02
19761104,   0.23
19761105,  -0.37
19761108,  -0.19
19761109,  -0.08
19761110,   0.06
19761111,   0.36
19761112,  -0.07
19761115,   0.12
19761116,   0.80
19761117,   0.00
19761118,   0.11
19761119,   0.03
19761122,   0.26
19761123,   0.20
19761124,  -0.10
19761126,  -0.13
19761129,   0.25
19761130,   0.03
19761201,  -0.15
19761202,  -0.06
19761203,   0.19
19761206,   0.11
19761207,   0.05
19761208,  -0.08
19761209,   0.31
19761210,   0.06
19761213,   0.16
19761214,   0.17
19761215,   0.02
19761216,   0.16
19761217,   0.09
19761220,   0.25
19761221,   0.35
19761222,  -0.03
19761223,   0.54
19761227,   0.50
19761228,   0.42
19761229,   0.06
19761230,   0.05
19761231,   0.01
19770103,   0.16
19770104,   0.02
19770105,   0.13
19770106,   0.10
19770107,  -0.08
19770110,   0.10
19770111,   0.24
19770112,  -0.08
19770113,   0.00
19770114,  -0.27
19770117,  -0.35
19770118,  -0.10
19770119,  -0.08
19770120,   0.24
19770121,  -0.22
19770124,  -0.34
19770125,  -0.34
19770126,  -0.08
19770127,   0.33
19770128,   0.30
19770131,   0.05
19770201,  -0.05
19770202,  -0.02
19770203,  -0.05
19770204,  -0.06
19770207,   0.01
19770208,   0.09
19770209,   0.34
19770210,   0.32
19770211,   0.24
19770214,   0.29
19770215,   0.28
19770216,   0.23
19770217,  -0.12
19770218,  -0.08
19770222,   0.12
19770223,  -0.14
19770224,  -0.37
19770225,   0.31
19770228,   0.17
19770301,   0.87
19770302,   0.20
19770303,   0.25
19770304,   0.31
19770307,   0.15
19770308,  -0.01
19770309,   0.06
19770310,   0.11
19770311,  -0.06
19770314,  -0.06
19770315,   0.26
19770316,   0.22
19770317,  -0.02
19770318,  -0.15
19770321,  -0.07
19770322,   0.09
19770323,   0.14
19770324,   0.05
19770325,   0.28
19770328,   0.36
19770329,   0.20
19770330,  -0.03
19770331,  -0.02
19770401,   0.48
19770404,  -0.06
19770405,   0.14
19770406,   0.18
19770407,   0.17
19770411,   0.34
19770412,   0.23
19770413,   0.04
19770414,  -0.12
19770415,   0.01
19770418,  -0.31
19770419,  -0.31
19770420,  -0.35
19770421,  -0.17
19770422,  -0.16
19770425,   0.04
19770426,   0.22
19770427,   0.08
19770428,  -0.01
19770429,  -0.09
19770502,  -0.08
19770503,   0.14
19770504,   0.07
19770505,   0.09
19770506,  -0.24
19770509,  -0.05
19770510,   0.03
19770511,  -0.20
19770512,  -0.13
19770513,  -0.05
19770516,  -0.06
19770517,   0.08
19770518,   0.06
19770519,   0.07
19770520,  -0.03
19770523,   0.18
19770524,   0.52
19770525,   0.33
19770526,   0.16
19770527,  -0.16
19770531,  -0.13
19770601,   0.43
19770602,  -0.12
19770603,   0.28
19770606,  -0.34
19770607,   0.12
19770608,   0.15
19770609,  -0.06
19770610,  -0.09
19770613,  -0.06
19770614,   0.23
19770615,   0.17
19770616,  -0.21
19770617,  -0.01
19770620,  -0.08
19770621,   0.26
19770622,   0.02
19770623,  -0.09
19770624,  -0.04
19770627,   0.04
19770628,   0.44
19770629,   0.12
19770630,   0.05
19770701,   0.04
19770705,  -0.06
19770706,   0.19
19770707,  -0.14
19770708,  -0.33
19770711,  -0.22
19770712,  -0.13
19770713,  -0.25
19770715,   0.07
19770718,  -0.21
19770719,   0.31
19770720,   0.44
19770721,   0.06
19770722,   0.01
19770725,   0.09
19770726,   0.26
19770727,   0.13
19770728,   0.45
19770729,   0.06
19770801,   0.05
19770802,  -0.33
19770803,  -0.01
19770804,   0.29
19770805,   0.16
19770808,  -0.11
19770809,  -0.01
19770810,   0.16
19770811,   0.03
19770812,  -0.17
19770815,  -0.17
19770816,  -0.16
19770817,  -0.12
19770818,   0.03
19770819,  -0.50
19770822,  -0.39
19770823,   0.44
19770824,   0.27
19770825,   0.02
19770826,   0.08
19770829,   0.27
19770830,   0.29
19770831,   0.13
19770901,   0.41
19770902,   0.27
19770906,   0.33
19770907,   0.29
19770908,   0.27
19770909,   0.08
19770912,   0.02
19770913,  -0.12
19770914,   0.11
19770915,  -0.02
19770916,   0.22
19770919,  -0.06
19770920,   0.15
19770921,  -0.19
19770922,   0.07
19770923,   0.07
19770926,   0.12
19770927,  -0.09
19770928,   0.02
19770929,   0.18
19770930,   0.38
19771003,   0.27
19771004,   0.16
19771005,   0.07
19771006,   0.11
19771007,   0.05
19771010,  -0.11
19771011,  -0.08
19771012,   0.33
19771013,   0.19
19771014,   0.28
19771017,  -0.15
19771018,   0.01
19771019,  -0.50
19771020,   0.19
19771021,  -0.07
19771024,  -0.35
19771025,   0.16
19771026,   0.92
19771027,   0.82
19771028,   0.48
19771031,   0.13
19771101,  -0.34
19771102,   0.01
19771103,   0.23
19771104,   0.59
19771107,   0.74
19771108,   0.32
19771109,   0.21
19771110,   0.42
19771111,   0.30
19771114,   0.49
19771115,  -0.33
19771116,   0.01
19771117,  -0.04
19771118,  -0.01
19771121,   0.24
19771122,  -0.15
19771123,  -0.28
19771125,  -0.21
19771128,   0.65
19771129,   1.19
19771130,  -0.13
19771201,  -0.24
19771202,  -0.14
19771205,   0.20
19771206,   1.15
19771207,   0.35
19771208,  -0.05
19771209,  -0.20
19771212,   0.13
19771213,   0.02
19771214,   0.10
19771215,  -0.01
19771216,  -0.14
19771219,   0.01
19771220,   0.18
19771221,   0.43
19771222,   0.50
19771223,   0.65
19771227,  -0.10
19771228,  -0.17
19771229,   0.01
19771230,   0.19
19780103,   0.66
19780104,   0.25
19780105,  -0.15
19780106,  -0.15
19780109,  -0.21
19780110,  -0.05
19780111,  -0.01
19780112,   0.58
19780113,   0.04
19780116,  -0.24
19780117,   0.66
19780118,   0.49
19780119,   0.32
19780120,   0.17
19780123,  -0.32
19780124,   0.25
19780125,   0.12
19780126,  -0.10
19780127,   0.08
19780130,   0.73
19780131,   0.47
19780201,   0.05
19780202,   0.39
19780203,   0.51
19780206,   0.09
19780207,  -0.07
19780208,   0.08
19780209,   0.13
19780210,   0.07
19780213,   0.18
19780214,   0.37
19780215,   0.07
19780216,   0.10
19780217,   0.04
19780221,  -0.05
19780222,   0.11
19780223,  -0.04
19780224,   0.16
19780227,   0.34
19780228,  -0.05
19780301,   0.19
19780302,  -0.12
19780303,  -0.16
19780306,  -0.28
19780307,   0.18
19780308,   0.24
19780309,  -0.06
19780310,   0.19
19780313,   0.30
19780314,   0.32
19780315,  -0.08
19780316,  -0.15
19780317,  -0.01
19780320,  -0.13
19780321,   0.51
19780322,   0.11
19780323,  -0.14
19780327,  -0.03
19780328,  -0.14
19780329,  -0.30
19780330,   0.14
19780331,   0.00
19780403,   0.45
19780404,  -0.12
19780405,  -0.21
19780406,   0.02
19780407,  -0.14
19780410,   0.00
19780411,   0.18
19780412,  -0.29
19780413,  -0.21
19780414,  -0.10
19780417,   0.32
19780418,   0.81
19780419,   0.14
19780420,  -0.31
19780421,   0.12
19780424,  -0.52
19780425,  -0.21
19780426,  -0.02
19780427,   0.54
19780428,  -0.51
19780501,  -0.42
19780502,   0.56
19780503,   0.51
19780504,  -0.27
19780505,  -0.46
19780508,   0.22
19780509,   0.07
19780510,  -0.14
19780511,  -1.03
19780512,  -0.65
19780515,   0.03
19780516,  -0.32
19780517,  -0.06
19780518,   0.90
19780519,   0.56
19780522,  -0.49
19780523,   0.78
19780524,   0.78
19780525,  -0.02
19780526,  -0.03
19780530,  -0.09
19780531,   0.11
19780601,   0.20
19780602,  -0.35
19780605,  -0.53
19780606,   0.14
19780607,   0.12
19780608,  -0.34
19780609,   0.15
19780612,   0.22
19780613,  -0.23
19780614,  -0.19
19780615,   0.09
19780616,   0.07
19780619,   0.14
19780620,   0.16
19780621,   0.10
19780622,   0.03
19780623,  -0.11
19780626,   0.15
